,Unnamed: 0,bin_serial,row_id,id,bin_level,occluded,created_at,detected_at,raw_data_id,raw_data_setting_id,Seriale,DataUltimaRilevazione,DataUltimaTrasmissione,DataPrimaInstallazione,Esterno,Latitudine,Longitudine,Indirizzo,Cap,UnitaTerritoriale,Viario,Tronco,AreaGestionale,TipoAnomalia,to_visit,date,hour,Cluster_labels,Silhouette
369,369,1419015154,240165,15212479,4,1,2019-09-06 09:59:40,2019-09-06 09:44:37,259828390,21,1419015154,2019-04-11 09:15:56,2019-04-11 12:01:21,2019-07-30 07:57:46,Si,45.478480156035396,9.225324548888466,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.6744249709040566
370,370,1419015155,240332,15196852,4,1,2019-09-06 06:24:46,2019-09-06 06:24:46,259669562,21,1419015155,2019-04-11 07:41:13,2019-04-11 11:53:03,2019-07-30 09:50:11,Si,45.478561349056854,9.224350359013556,PIAZZA LEONARDO DA VINCI 3,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,6,9,0.6752581129210462
371,371,1419015157,240697,15210106,4,1,2019-09-06 09:29:16,2019-09-06 09:29:14,259805971,21,1419015157,2019-04-11 11:30:29,2019-04-11 12:00:35,2019-07-30 08:27:50,Si,45.477711914410676,9.22452935735987,PIAZZA LEONARDO DA VINCI 2,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.6299532571053165
372,372,1419015158,240962,15216452,4,1,2019-09-06 11:01:18,2019-09-06 10:46:16,259873623,21,1419015158,2019-04-11 12:02:22,2019-04-11 12:02:22,2019-07-29 07:29:57,Si,45.47793236272704,9.2267909571907,PIAZZA LEONARDO DA VINCI 32,20133,1 - OLGETTINA,2208.0,40.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.5409274737505055
373,373,1419015166,241989,15209962,4,1,2019-09-06 09:27:51,2019-09-06 09:27:50,259804961,21,1419015166,2019-04-11 08:58:29,2019-04-11 11:58:57,2019-07-30 07:56:21,Si,45.478134029229146,9.225431438227359,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.6528683484009701
374,374,1419015169,242399,15211610,1,2,2019-09-06 09:46:18,2019-09-06 09:31:17,259818659,21,1419015169,2019-04-11 09:17:30,2019-04-11 11:47:54,2019-07-30 08:45:13,Si,45.47770409923299,9.22431474831285,PIAZZA LEONARDO DA VINCI 2,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.6201867860549846
375,375,1419015170,242597,15213940,1,2,2019-09-06 10:23:24,2019-09-06 10:23:22,259845856,21,1419015170,2019-04-11 11:54:39,2019-04-11 11:54:39,2019-07-30 07:52:05,Si,45.47770917461667,9.224868430223523,PIAZZA LEONARDO DA VINCI 4,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.6400640264097619
376,376,1419015174,243050,15206808,4,1,2019-09-06 08:54:01,2019-09-06 08:38:56,259780005,21,1419015174,2019-04-11 11:25:05,2019-04-11 11:55:09,2019-07-29 07:52:50,Si,45.47758424680777,9.22643191774307,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,55.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,8,9,0.5436803153921761
377,377,1419015175,243230,15207479,4,1,2019-09-06 09:01:22,2019-09-06 09:01:16,259785386,21,1419015175,2019-03-11 10:02:49,2019-04-11 12:03:10,2019-07-30 07:59:44,Si,45.47818904739633,9.224832170602326,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.6710877541041331
378,378,1419015178,243440,15198657,4,1,2019-09-06 07:00:56,2019-09-06 06:45:49,259696294,21,1419015178,2019-04-11 09:27:57,2019-04-11 11:58:22,2019-07-30 09:56:41,Si,45.478580717343576,9.225133994035332,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,6,9,0.6850143760657779
379,379,1419015180,243621,15213655,4,1,2019-09-06 10:18:59,2019-09-06 10:03:53,259842630,21,1419015180,2019-04-11 11:19:07,2019-04-11 11:49:12,2019-07-30 07:48:07,Si,45.47825763323742,9.2250134199096,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.6747251764400569
380,380,1419015241,245635,15199759,4,1,2019-09-06 07:19:47,2019-09-06 07:19:46,259710364,21,1419015241,2019-04-11 09:51:04,2019-04-11 11:51:23,2019-07-30 08:49:00,Si,45.477804900332366,9.224344853600655,PIAZZA LEONARDO DA VINCI 2,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,9,0.6297765162372937
381,381,1419015243,245914,15205989,2,2,2019-09-06 08:43:03,2019-09-06 08:42:59,259771996,21,1419015243,2019-04-11 10:14:10,2019-04-11 11:44:25,2019-07-27 07:41:43,Si,45.478129457851686,9.225728152127315,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,8,9,0.6370851402902613
382,382,1419015247,246696,15212401,4,1,2019-09-06 09:58:25,2019-09-06 09:58:23,259827479,21,1419015247,2019-04-11 09:13:58,2019-04-11 11:59:22,2019-07-29 08:27:16,Si,45.47692523334725,9.226552505454038,PIAZZA LEONARDO DA VINCI 32/P01,20133,1 - OLGETTINA,2208.0,10.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,9,0.46280731582627394
383,383,1419015253,247708,15216420,3,1,2019-09-06 11:00:53,2019-09-06 10:45:51,259873311,21,1419015253,2019-04-11 11:16:38,2019-04-11 12:01:43,2019-07-27 09:29:48,Si,45.47861577747975,9.226711792713788,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.5924776699794714
384,384,1419015276,251888,15203734,1,2,2019-09-06 08:14:35,2019-09-06 07:59:31,259750958,21,1419015276,2019-04-11 10:33:04,2019-04-11 11:48:16,2019-07-27 07:56:06,Si,45.47912982731384,9.226333966657194,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,72.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,9,0.6421682638575733
385,385,1419015424,252649,15216316,3,2,2019-09-06 10:59:01,2019-09-06 10:59:00,259872012,21,1419015424,2019-04-11 09:14:19,2019-04-11 11:59:44,2019-07-13 07:32:45,Si,45.48414655792772,9.214972202409056,PIAZZA ARGENTINA 4,20124,1 - OLGETTINA,2233.0,7.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.603840930532606
386,386,1419015427,253074,15212992,4,1,2019-09-06 10:07:56,2019-09-06 10:07:52,259834445,21,1419015427,2019-04-11 10:09:01,2019-04-11 11:39:16,2019-07-13 08:06:05,Si,45.48145737296981,9.211909014768594,CORSO BUENOS AIRES 51,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.4561227036578134
387,387,1419015436,253802,15212129,4,2,2019-09-06 09:54:10,2019-09-06 09:54:09,259824371,21,1419015436,2019-03-11 13:55:21,2019-04-11 11:25:05,2019-07-13 08:22:10,Si,45.48117941350203,9.21183353529591,CORSO BUENOS AIRES 54,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,12,0.4207875327544502
388,388,1419015438,254153,15207146,2,2,2019-09-06 08:57:52,2019-09-06 08:57:49,259782892,21,1419015438,2019-04-11 11:04:14,2019-04-11 12:04:24,2019-07-13 09:26:34,Si,45.48316020201254,9.213806357803264,CORSO BUENOS AIRES,20131,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,12,0.6356780506637079
389,389,1419015439,254587,15214027,2,2,2019-09-06 10:24:55,2019-09-06 10:24:53,259846968,21,1419015439,2019-04-11 11:56:19,2019-04-11 11:56:19,2019-07-13 09:23:27,Si,45.48268827162572,9.2133316996576,CORSO BUENOS AIRES 59,20124,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.605422639082179
390,390,1419015441,255213,15214257,3,1,2019-09-06 10:28:28,2019-09-06 10:13:26,259849543,21,1419015441,2019-04-11 11:59:23,2019-04-11 11:59:23,2019-07-13 08:26:57,Si,45.48152535694074,9.212163936772528,CORSO BUENOS AIRES 56,20124,1 - OLGETTINA,2129.0,10.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.4779685729800046
391,391,1419015442,255583,15196825,4,1,2019-09-06 06:24:08,2019-09-06 06:24:07,259669142,21,1419015442,2019-04-11 11:55:57,2019-04-11 11:55:57,2019-06-07 08:05:11,Si,45.4865865,9.2164507,PIAZZALE LORETO 9,20131,1 - OLGETTINA,2264.0,25.0,9 - CENTRALE - LORETO,,1,20190906,6,12,0.30249158202626425
392,392,1419015444,255949,15205986,4,1,2019-09-06 08:43:03,2019-09-06 08:42:57,259771972,21,1419015444,2019-04-11 09:59:29,2019-04-11 11:44:43,2019-07-13 08:11:29,Si,45.48066487738309,9.211121549244922,CORSO BUENOS AIRES 43,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,12,0.29431594503763175
393,393,1419015448,256582,15209914,4,1,2019-09-06 09:27:20,2019-09-06 09:27:17,259804573,21,1419015448,2019-04-11 10:43:41,2019-04-11 11:58:51,2019-07-13 09:25:35,Si,45.48309141090976,9.213728116759851,CORSO BUENOS AIRES,20131,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,12,0.631877516210364
394,394,1419015449,256984,15208937,4,1,2019-09-06 09:15:09,2019-09-06 09:15:03,259795616,21,1419015449,2019-04-11 11:46:43,2019-04-11 11:46:43,2019-07-13 08:13:20,Si,45.480513641589965,9.21100701542298,CORSO BUENOS AIRES 3/M01,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,12,0.25957472206967247
395,395,1419015450,257254,15214889,2,2,2019-09-06 10:38:00,2019-09-06 10:37:55,259856500,21,1419015450,2019-04-11 10:38:47,2019-04-11 11:38:57,2019-07-13 08:36:30,Si,45.4819705,9.2124677,CORSO BUENOS AIRES 53,20124,1 - OLGETTINA,2129.0,10.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.5311914257449835
396,396,1419015460,258137,15214081,4,1,2019-09-06 10:25:42,2019-09-06 10:25:40,259847534,21,1419015460,2019-04-11 10:41:46,2019-04-11 11:56:55,2019-07-13 08:24:07,Si,45.48144996788857,9.212075521396967,CORSO BUENOS AIRES 51,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.4655770353137811
397,397,1419015468,259558,15213101,4,1,2019-09-06 10:09:44,2019-09-06 10:09:38,259835691,21,1419015468,2019-04-11 10:55:34,2019-04-11 11:10:34,2019-07-13 08:08:10,Si,45.48092590357739,9.211406768224382,CORSO BUENOS AIRES 45,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,12,0.3566953234622307
398,398,1419015470,259886,15210506,3,1,2019-09-06 09:33:14,2019-09-06 09:33:10,259808913,21,1419015470,2019-04-11 09:34:07,2019-04-11 12:04:32,2019-07-13 08:01:35,Si,45.481582045529755,9.212041503227852,VIA SCARLATTI D. 2,20124,1 - OLGETTINA,2136.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,12,0.4765288818372094
399,399,1419015691,260148,15206215,3,2,2019-09-06 08:46:28,2019-09-06 08:46:21,259774444,21,1419015691,2019-04-11 09:32:37,2019-04-11 11:47:58,2019-05-25 07:54:01,Si,45.4844807976223,9.211319286919775,VIA PERGOLESI GIOV. 17/P01,20124,1 - OLGETTINA,2231.0,2.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,12,0.5843716625548367
400,400,2718001329,260602,15212611,3,2,2019-09-06 10:01:59,2019-09-06 10:01:55,259830119,21,2718001329,2019-04-11 12:03:41,2019-04-11 12:03:41,2018-07-30 09:48:50,Si,45.467969079409635,9.21753835311688,CORSO PLEBISCITI 1,20129,1 - OLGETTINA,3120.0,1.0,3 - PORTA ROMANA - XXII MARZO,,1,20190906,10,6,0.5851685360649117
401,401,2818001590,260815,15210735,2,2,2019-09-06 09:35:27,2019-09-06 09:20:22,259810492,21,2818001590,2019-04-11 09:06:18,2019-04-11 11:36:51,2018-10-08 09:55:44,Si,45.4678075036686,9.232572161250461,VIALE ARGONNE 52,20133,1 - OLGETTINA,3254.0,18.0,23 - CORSICA - FORLANINI,,1,20190906,9,3,0.6155986422960136
402,402,2818001955,261039,15204625,3,1,2019-09-06 08:25:33,2019-09-06 08:10:31,259759047,21,2818001955,2019-04-11 10:27:23,2019-04-11 11:57:38,2018-10-08 09:34:34,Si,45.46793544831709,9.232968129952496,VIALE ARGONNE 56,20133,1 - OLGETTINA,3254.0,160.0,23 - CORSICA - FORLANINI,,1,20190906,8,3,0.617488116282988
403,403,2818001971,261350,15209327,4,1,2019-09-06 09:20:25,2019-09-06 09:05:20,259799547,21,2818001971,2019-04-11 10:06:44,2019-04-11 11:52:00,2018-07-31 08:52:51,Si,45.46785316874347,9.219775044525363,CORSO PLEBISCITI 8,20129,1 - OLGETTINA,3120.0,5.0,3 - PORTA ROMANA - XXII MARZO,,1,20190906,9,6,0.5668151531285972
404,404,3618004287,262079,15212555,4,1,2019-09-06 10:01:12,2019-09-06 10:01:07,259829477,21,3618004287,2019-04-11 10:04:24,2019-04-11 11:34:41,2019-03-16 08:56:49,Si,45.4825199,9.230739999999999,VIA PACINI G. 36,20131,1 - OLGETTINA,2571.0,15.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,14,-0.04720800716857775
405,405,3618004289,262390,15202609,4,2,2019-09-06 08:00:41,2019-09-06 07:50:36,259740515,21,3618004289,2019-04-11 09:17:56,2019-04-11 12:03:48,2019-03-16 08:54:13,Si,45.4827783,9.2303836,VIA PACINI G. 35,20131,1 - OLGETTINA,2571.0,260.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,14,-0.08417407068706123
406,406,3618004291,262857,15216688,4,1,2019-09-06 11:05:20,2019-09-06 10:50:14,259876559,21,3618004291,2019-04-11 10:50:58,2019-04-11 11:36:03,2019-03-16 08:14:56,Si,45.4841409,9.2349246,VIA PACINI G. 68,20131,1 - OLGETTINA,2571.0,250.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,14,0.5320177801237647
407,407,3618004294,263451,15207484,1,2,2019-09-06 09:01:23,2019-09-06 09:01:17,259785406,21,3618004294,2019-04-11 11:32:52,2019-04-11 12:02:57,2019-03-16 08:24:33,Si,45.48318486365244,9.231379196920898,VIA PACINI G. 39,20131,1 - OLGETTINA,2571.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,14,0.13943480891737095
408,408,3618004295,263761,15205929,4,1,2019-09-06 08:42:11,2019-09-06 08:42:07,259771324,21,3618004295,2019-04-11 09:13:46,2019-04-11 11:44:16,2019-03-16 08:06:31,Si,45.48331235331595,9.232824043513574,VIA PACINI G. 54,20131,1 - OLGETTINA,2571.0,85.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,8,14,0.3377999214926474
409,409,3618004301,264420,15195008,4,1,2019-09-06 05:46:44,2019-09-06 05:31:42,259641409,21,3618004301,2019-02-10 07:17:08,2019-02-10 15:14:34,2019-03-16 10:57:43,Si,45.481456099999996,9.2342674,VIA GROSSICH ANTONIO 8,20131,1 - OLGETTINA,2576.0,20.0,22 - CITTA' STUDI - LAMBRATE,ANOMALIA TX,1,20190906,5,14,0.3376018809866613
410,410,3618004309,264690,15198100,4,1,2019-09-06 06:56:05,2019-09-06 06:40:34,259688742,21,3618004309,2019-04-11 10:22:28,2019-04-11 11:52:50,2019-03-16 07:46:15,Si,45.48106311474062,9.22629655457638,VIA AMPERE ANDREA MARIA 15,20131,1 - OLGETTINA,2428.0,60.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,6,9,0.6666661958544337
411,411,3618004315,265273,15216292,4,2,2019-09-06 10:58:46,2019-09-06 10:58:42,259871808,21,3618004315,2019-04-11 11:15:25,2019-04-11 11:30:25,2019-03-16 09:52:38,Si,45.480777818468454,9.229824643846996,VIA PONZIO GIUSEPPE 35,20133,1 - OLGETTINA,2585.0,40.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.3313335352999668
412,412,3618004317,265844,15202043,4,1,2019-09-06 07:53:10,2019-09-06 07:38:04,259735083,21,3618004317,2019-04-11 10:25:49,2019-04-11 11:50:34,2019-03-16 10:42:46,Si,45.4828297,9.2353867,VIA BERUTO CESARE 27,20131,1 - OLGETTINA,2586.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,14,0.45460171794451226
413,413,3618004319,266512,15209993,4,2,2019-09-06 09:28:15,2019-09-06 09:28:12,259805235,21,3618004319,2019-09-19 07:33:15,2019-09-19 12:28:54,2019-03-16 10:23:04,Si,45.4821777,9.2300649,VIA PONZIO GIUSEPPE 82,20133,1 - OLGETTINA,2585.0,25.0,22 - CITTA' STUDI - LAMBRATE,ANOMALIA TX,1,20190906,9,9,0.18097981389810516
414,414,3618004320,266592,15202120,0,2,2019-09-06 07:54:04,2019-09-06 07:53:58,259735736,21,3618004320,2019-04-11 11:53:16,2019-04-11 11:53:16,2019-03-16 10:14:06,Si,45.479641104444134,9.23010443011367,VIA PONZIO GIUSEPPE 31,20133,1 - OLGETTINA,2585.0,30.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,9,0.3085410215282992
415,415,3618004324,266941,15216001,4,1,2019-09-06 10:54:32,2019-09-06 10:54:27,259868692,21,3618004324,2019-04-11 09:18:07,2019-04-11 10:25:39,2019-03-16 09:49:40,Si,45.48143239826018,9.229741153633881,VIA PONZIO GIUSEPPE 75,20133,1 - OLGETTINA,2585.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,9,0.2971997434487361
416,416,3618004327,267162,15212021,4,1,2019-09-06 09:52:17,2019-09-06 09:52:15,259822975,21,3618004327,2019-04-11 11:53:56,2019-04-11 11:53:56,2019-03-16 08:17:01,Si,45.484053499999995,9.234628599999999,VIA PACINI G. 66,20131,1 - OLGETTINA,2571.0,250.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,14,0.5202735328135093
417,417,3618004564,267848,15214772,4,1,2019-09-06 10:36:13,2019-09-06 10:21:11,259855241,21,3618004564,2019-02-11 06:05:12,2019-02-11 06:05:12,2018-11-29 08:45:59,Si,45.519520896368654,9.226606699932518,VIALE MONZA 4,20126,1 - OLGETTINA,2274.0,140.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,16,0.602252240021108
418,418,3618004915,268598,15214646,4,1,2019-09-06 10:34:29,2019-09-06 10:19:28,259853969,21,3618004915,2019-04-11 10:10:12,2019-04-11 11:36:14,2019-05-03 10:28:24,Si,45.497883100073786,9.223541610817165,VIA FONSECA PIMENTEL ELEONORA 4,20127,1 - OLGETTINA,2325.0,12.0,20 - PADOVA - ADRIANO,,1,20190906,10,0,0.2453383503405972
419,419,3618004941,269376,15201457,4,2,2019-09-06 07:45:19,2019-09-06 07:45:18,259729228,21,3618004941,2019-04-11 10:30:27,2019-04-11 11:45:42,2019-05-03 07:21:44,Si,45.49310488830356,9.220058578681916,VIA TERMOPILI 14,20127,1 - OLGETTINA,2297.0,5.0,9 - CENTRALE - LORETO,,1,20190906,7,19,0.5552348203663133
420,420,3618004944,269689,15215125,4,1,2019-09-06 10:41:25,2019-09-06 10:26:24,259859077,21,3618004944,2019-01-11 09:27:40,2019-04-11 11:43:08,2019-05-03 08:35:33,Si,45.497603067647475,9.225365597801556,PIAZZALE GOVERNO PROVVISORIO 5,20127,1 - OLGETTINA,2331.0,10.0,20 - PADOVA - ADRIANO,,1,20190906,10,0,0.2836016771319703
421,421,3618004945,269836,15210406,4,1,2019-09-06 09:32:12,2019-09-06 09:22:07,259808138,21,3618004945,2019-02-11 12:48:49,2019-04-11 12:03:44,2019-03-15 10:27:41,Si,45.48680739036818,9.246135786755527,VIA ROMBON,20134,1 - OLGETTINA,2659.0,95.0,21 - PARCO LAMBRO - CIMIANO,,1,20190906,9,11,0.37331804844988237
422,422,3618004952,270396,15214792,4,2,2019-09-06 10:36:35,2019-09-06 10:36:29,259855468,21,3618004952,2019-01-11 13:35:01,2019-04-11 11:34:39,2019-05-03 09:00:37,Si,45.49785634557767,9.229330630009713,VIA CAVEZZALI FRANCESCO 16,20127,1 - OLGETTINA,2335.0,5.0,20 - PADOVA - ADRIANO,,1,20190906,10,0,0.32006618129625947
423,423,3718005440,271615,15214941,4,1,2019-09-06 10:38:42,2019-09-06 10:23:37,259857016,21,3718005440,2019-04-11 09:25:09,2019-04-11 11:10:29,2019-02-28 09:00:59,Si,45.469329720818656,9.21705238862205,VIALE DEI MILLE 51,20129,1 - OLGETTINA,3115.0,4.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,6,0.6069103831844912
424,424,3718005450,272408,15212897,4,2,2019-09-06 10:06:30,2019-09-06 10:06:27,259833411,21,3718005450,2019-04-11 09:07:44,2019-04-11 11:53:14,2019-02-21 09:14:13,Si,45.48743272939228,9.209085382329251,VIA SOPERGA 14/A,20127,1 - OLGETTINA,2262.0,25.0,9 - CENTRALE - LORETO,,1,20190906,10,12,0.29106445917833296
425,425,3718005455,273163,15214409,4,1,2019-09-06 10:31:00,2019-09-06 10:30:59,259851392,21,3718005455,2019-04-11 09:06:25,2019-04-11 12:02:32,2019-02-28 09:25:35,Si,45.470875494207505,9.218806678976533,VIA MODENA GUSTAVO 10,20129,1 - OLGETTINA,3122.0,6.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,6,0.6327560575888146
426,426,3718005462,274385,15203835,4,1,2019-09-06 08:15:43,2019-09-06 08:06:40,259751814,21,3718005462,2019-10-29 10:17:32,2019-04-11 11:47:57,2019-02-28 09:09:54,Si,45.47006105100582,9.21590177435985,VIA UBERTI GIULIO 15,20129,1 - OLGETTINA,3121.0,3.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,6,0.5554385764170564
427,427,3718005463,274541,15206305,4,1,2019-09-06 08:47:35,2019-09-06 08:32:32,259775315,21,3718005463,2019-04-11 10:49:33,2019-04-11 11:49:45,2019-02-18 07:40:13,Si,45.5140096291549,9.22135950141319,VIA GILARDI EDOARDO 12,20126,1 - OLGETTINA,2619.0,5.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,8,16,0.4986155070155127
428,428,3718005466,275029,15195842,4,1,2019-09-06 06:04:03,2019-09-06 06:03:58,259654082,21,3718005466,2019-03-11 12:47:40,2019-04-11 12:02:26,2019-02-16 08:25:38,Si,45.523005,9.1916255,VIA ANTONIO DA SALUZZO,20162,1 - OLGETTINA,1608.0,15.0,17 - NIGUARDA - PARCO NORD,,1,20190906,6,2,0.4576582129235197
429,429,3718005469,275277,15205863,4,1,2019-09-06 08:41:19,2019-09-06 08:41:17,259770664,21,3718005469,2019-04-11 09:42:38,2019-04-11 11:43:03,2019-02-28 07:35:10,Si,45.468277169796075,9.214667887235462,VIA CASTEL MORRONE 1/A,20129,1 - OLGETTINA,3185.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,6,0.42836091283093947
430,430,3718005480,276916,15214049,4,1,2019-09-06 10:25:11,2019-09-06 10:10:08,259847163,21,3718005480,2019-04-11 11:42:41,2019-04-11 11:57:41,2019-02-20 09:44:52,Si,45.520181,9.2182926,VIA CHIESE,20126,1 - OLGETTINA,1627.0,20.0,18 - BICOCCA - GRECO,,1,20190906,10,8,0.03601276633884351
431,431,3718005482,277265,15215782,4,1,2019-09-06 10:51:28,2019-09-06 10:36:23,259866427,21,3718005482,2019-03-11 07:09:23,2019-04-11 11:40:42,2019-02-16 09:44:55,Si,45.5138691,9.2173295,VIA BREDA ERNESTO 84,20126,1 - OLGETTINA,2342.0,180.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,16,0.21719696219253448
432,432,3718005485,277838,15200679,4,1,2019-09-06 07:33:38,2019-09-06 07:18:36,259720475,21,3718005485,2019-04-11 09:18:47,2019-04-11 12:00:04,2019-02-16 10:59:04,Si,45.512194,9.2205993,VIA RUCELLAI BERNARDO 23,20126,1 - OLGETTINA,2345.0,20.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,7,16,0.370646358497275
433,433,3718005489,278165,15214141,4,1,2019-09-06 10:26:41,2019-09-06 10:26:37,259848274,21,3718005489,2019-04-11 09:20:41,2019-04-11 11:58:34,2019-02-21 09:20:52,Si,45.486862410315936,9.208360775955613,VIA SOPERGA 7,20127,1 - OLGETTINA,2262.0,25.0,9 - CENTRALE - LORETO,,1,20190906,10,12,0.18775052759861754
434,434,3718005493,278895,15216920,4,1,2019-09-06 11:08:35,2019-09-06 10:53:33,259878993,21,3718005493,2019-04-11 10:10:00,2019-04-11 11:40:17,2019-02-21 09:01:24,Si,45.51831650444122,9.220815400753507,VIA BREDA ERNESTO 146,20126,1 - OLGETTINA,2342.0,45.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,16,0.37026814456826646
435,435,3718005494,279213,15205836,4,2,2019-09-06 08:41:01,2019-09-06 08:25:55,259770377,21,3718005494,2019-01-11 14:38:49,2019-04-11 11:38:24,2019-02-28 10:01:25,Si,45.468703446689176,9.21463343868936,VIA CASTEL MORRONE 1,20129,1 - OLGETTINA,3185.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,6,0.43286098725247113
436,436,3718005495,279349,15214634,4,1,2019-09-06 10:34:22,2019-09-06 10:34:20,259853882,21,3718005495,2019-04-11 09:50:53,2019-04-11 11:36:08,2019-02-23 09:27:15,Si,45.48557840256253,9.209579297661547,PIAZZA CAIAZZO 1,20124,1 - OLGETTINA,2259.0,5.0,9 - CENTRALE - LORETO,,1,20190906,10,12,0.39464216464542307
437,437,3718005497,279607,15215781,3,1,2019-09-06 10:51:27,2019-09-06 10:36:23,259866419,21,3718005497,2019-04-11 11:38:07,2019-04-11 11:53:07,2019-02-13 08:43:32,Si,45.49630257907713,9.198271970629094,VIA BERSEZIO VITTORIO 2,20125,1 - OLGETTINA,1357.0,10.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190906,10,4,0.3832680581517196
438,438,3718005498,279926,15214907,4,1,2019-09-06 10:38:10,2019-09-06 10:38:08,259856665,21,3718005498,2019-04-11 09:24:19,2019-04-11 11:39:39,2019-02-18 08:01:34,Si,45.51415899366785,9.22448449762453,VIA MATTEI GIANFRANCO,20126,1 - OLGETTINA,2632.0,5.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,16,0.5784742608133066
