,Unnamed: 0,bin_serial,row_id,id,bin_level,occluded,created_at,detected_at,raw_data_id,raw_data_setting_id,Seriale,DataUltimaRilevazione,DataUltimaTrasmissione,DataPrimaInstallazione,Esterno,Latitudine,Longitudine,Indirizzo,Cap,UnitaTerritoriale,Viario,Tronco,AreaGestionale,TipoAnomalia,to_visit,date,hour,Cluster_labels,Silhouette
381,381,1419015243,245914,15205989,2,2,2019-09-06 08:43:03,2019-09-06 08:42:59,259771996,21,1419015243,2019-04-11 10:14:10,2019-04-11 11:44:25,2019-07-27 07:41:43,Si,45.478129457851686,9.225728152127315,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,65.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,8,1,0.6073225988109242
382,382,1419015247,246696,15212401,4,1,2019-09-06 09:58:25,2019-09-06 09:58:23,259827479,21,1419015247,2019-04-11 09:13:58,2019-04-11 11:59:22,2019-07-29 08:27:16,Si,45.47692523334725,9.226552505454038,PIAZZA LEONARDO DA VINCI 32/P01,20133,1 - OLGETTINA,2208.0,10.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,1,0.43857518896144343
383,383,1419015253,247708,15216420,3,1,2019-09-06 11:00:53,2019-09-06 10:45:51,259873311,21,1419015253,2019-04-11 11:16:38,2019-04-11 12:01:43,2019-07-27 09:29:48,Si,45.47861577747975,9.226711792713788,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,1,0.5565547897187243
384,384,1419015276,251888,15203734,1,2,2019-09-06 08:14:35,2019-09-06 07:59:31,259750958,21,1419015276,2019-04-11 10:33:04,2019-04-11 11:48:16,2019-07-27 07:56:06,Si,45.47912982731384,9.226333966657194,PIAZZA LEONARDO DA VINCI,20133,1 - OLGETTINA,2208.0,72.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,1,0.6035540876078164
385,385,1419015424,252649,15216316,3,2,2019-09-06 10:59:01,2019-09-06 10:59:00,259872012,21,1419015424,2019-04-11 09:14:19,2019-04-11 11:59:44,2019-07-13 07:32:45,Si,45.48414655792772,9.214972202409056,PIAZZA ARGENTINA 4,20124,1 - OLGETTINA,2233.0,7.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.6088630449646073
386,386,1419015427,253074,15212992,4,1,2019-09-06 10:07:56,2019-09-06 10:07:52,259834445,21,1419015427,2019-04-11 10:09:01,2019-04-11 11:39:16,2019-07-13 08:06:05,Si,45.48145737296981,9.211909014768594,CORSO BUENOS AIRES 51,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.45424367277003863
387,387,1419015436,253802,15212129,4,2,2019-09-06 09:54:10,2019-09-06 09:54:09,259824371,21,1419015436,2019-03-11 13:55:21,2019-04-11 11:25:05,2019-07-13 08:22:10,Si,45.48117941350203,9.21183353529591,CORSO BUENOS AIRES 54,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,5,0.41884919594012543
388,388,1419015438,254153,15207146,2,2,2019-09-06 08:57:52,2019-09-06 08:57:49,259782892,21,1419015438,2019-04-11 11:04:14,2019-04-11 12:04:24,2019-07-13 09:26:34,Si,45.48316020201254,9.213806357803264,CORSO BUENOS AIRES,20131,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,5,0.6392354603705448
389,389,1419015439,254587,15214027,2,2,2019-09-06 10:24:55,2019-09-06 10:24:53,259846968,21,1419015439,2019-04-11 11:56:19,2019-04-11 11:56:19,2019-07-13 09:23:27,Si,45.48268827162572,9.2133316996576,CORSO BUENOS AIRES 59,20124,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.6082796311138834
390,390,1419015441,255213,15214257,3,1,2019-09-06 10:28:28,2019-09-06 10:13:26,259849543,21,1419015441,2019-04-11 11:59:23,2019-04-11 11:59:23,2019-07-13 08:26:57,Si,45.48152535694074,9.212163936772528,CORSO BUENOS AIRES 56,20124,1 - OLGETTINA,2129.0,10.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.4776262468635442
391,391,1419015442,255583,15196825,4,1,2019-09-06 06:24:08,2019-09-06 06:24:07,259669142,21,1419015442,2019-04-11 11:55:57,2019-04-11 11:55:57,2019-06-07 08:05:11,Si,45.4865865,9.2164507,PIAZZALE LORETO 9,20131,1 - OLGETTINA,2264.0,25.0,9 - CENTRALE - LORETO,,1,20190906,6,5,0.31205293759156955
392,392,1419015444,255949,15205986,4,1,2019-09-06 08:43:03,2019-09-06 08:42:57,259771972,21,1419015444,2019-04-11 09:59:29,2019-04-11 11:44:43,2019-07-13 08:11:29,Si,45.48066487738309,9.211121549244922,CORSO BUENOS AIRES 43,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,5,0.2864145268749436
393,393,1419015448,256582,15209914,4,1,2019-09-06 09:27:20,2019-09-06 09:27:17,259804573,21,1419015448,2019-04-11 10:43:41,2019-04-11 11:58:51,2019-07-13 09:25:35,Si,45.48309141090976,9.213728116759851,CORSO BUENOS AIRES,20131,1 - OLGETTINA,2129.0,11.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,5,0.6353238084041647
394,394,1419015449,256984,15208937,4,1,2019-09-06 09:15:09,2019-09-06 09:15:03,259795616,21,1419015449,2019-04-11 11:46:43,2019-04-11 11:46:43,2019-07-13 08:13:20,Si,45.480513641589965,9.21100701542298,CORSO BUENOS AIRES 3/M01,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,5,0.2504444782420848
395,395,1419015450,257254,15214889,2,2,2019-09-06 10:38:00,2019-09-06 10:37:55,259856500,21,1419015450,2019-04-11 10:38:47,2019-04-11 11:38:57,2019-07-13 08:36:30,Si,45.4819705,9.2124677,CORSO BUENOS AIRES 53,20124,1 - OLGETTINA,2129.0,10.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.531740744803126
396,396,1419015460,258137,15214081,4,1,2019-09-06 10:25:42,2019-09-06 10:25:40,259847534,21,1419015460,2019-04-11 10:41:46,2019-04-11 11:56:55,2019-07-13 08:24:07,Si,45.48144996788857,9.212075521396967,CORSO BUENOS AIRES 51,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.46482281434265393
397,397,1419015468,259558,15213101,4,1,2019-09-06 10:09:44,2019-09-06 10:09:38,259835691,21,1419015468,2019-04-11 10:55:34,2019-04-11 11:10:34,2019-07-13 08:08:10,Si,45.48092590357739,9.211406768224382,CORSO BUENOS AIRES 45,20124,1 - OLGETTINA,2129.0,9.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,5,0.3515032581392522
398,398,1419015470,259886,15210506,3,1,2019-09-06 09:33:14,2019-09-06 09:33:10,259808913,21,1419015470,2019-04-11 09:34:07,2019-04-11 12:04:32,2019-07-13 08:01:35,Si,45.481582045529755,9.212041503227852,VIA SCARLATTI D. 2,20124,1 - OLGETTINA,2136.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,9,5,0.47532891626537555
399,399,1419015691,260148,15206215,3,2,2019-09-06 08:46:28,2019-09-06 08:46:21,259774444,21,1419015691,2019-04-11 09:32:37,2019-04-11 11:47:58,2019-05-25 07:54:01,Si,45.4844807976223,9.211319286919775,VIA PERGOLESI GIOV. 17/P01,20124,1 - OLGETTINA,2231.0,2.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,5,0.5819399036764823
400,400,2718001329,260602,15212611,3,2,2019-09-06 10:01:59,2019-09-06 10:01:55,259830119,21,2718001329,2019-04-11 12:03:41,2019-04-11 12:03:41,2018-07-30 09:48:50,Si,45.467969079409635,9.21753835311688,CORSO PLEBISCITI 1,20129,1 - OLGETTINA,3120.0,1.0,3 - PORTA ROMANA - XXII MARZO,,1,20190906,10,8,0.6197203566314896
401,401,2818001590,260815,15210735,2,2,2019-09-06 09:35:27,2019-09-06 09:20:22,259810492,21,2818001590,2019-04-11 09:06:18,2019-04-11 11:36:51,2018-10-08 09:55:44,Si,45.4678075036686,9.232572161250461,VIALE ARGONNE 52,20133,1 - OLGETTINA,3254.0,18.0,23 - CORSICA - FORLANINI,,1,20190906,9,16,0.5657547684813298
402,402,2818001955,261039,15204625,3,1,2019-09-06 08:25:33,2019-09-06 08:10:31,259759047,21,2818001955,2019-04-11 10:27:23,2019-04-11 11:57:38,2018-10-08 09:34:34,Si,45.46793544831709,9.232968129952496,VIALE ARGONNE 56,20133,1 - OLGETTINA,3254.0,160.0,23 - CORSICA - FORLANINI,,1,20190906,8,16,0.5633670298635326
403,403,2818001971,261350,15209327,4,1,2019-09-06 09:20:25,2019-09-06 09:05:20,259799547,21,2818001971,2019-04-11 10:06:44,2019-04-11 11:52:00,2018-07-31 08:52:51,Si,45.46785316874347,9.219775044525363,CORSO PLEBISCITI 8,20129,1 - OLGETTINA,3120.0,5.0,3 - PORTA ROMANA - XXII MARZO,,1,20190906,9,8,0.45631053413335826
404,404,3618004287,262079,15212555,4,1,2019-09-06 10:01:12,2019-09-06 10:01:07,259829477,21,3618004287,2019-04-11 10:04:24,2019-04-11 11:34:41,2019-03-16 08:56:49,Si,45.4825199,9.230739999999999,VIA PACINI G. 36,20131,1 - OLGETTINA,2571.0,15.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,6,0.07187062256439614
405,405,3618004289,262390,15202609,4,2,2019-09-06 08:00:41,2019-09-06 07:50:36,259740515,21,3618004289,2019-04-11 09:17:56,2019-04-11 12:03:48,2019-03-16 08:54:13,Si,45.4827783,9.2303836,VIA PACINI G. 35,20131,1 - OLGETTINA,2571.0,260.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,6,0.039302559068440435
406,406,3618004291,262857,15216688,4,1,2019-09-06 11:05:20,2019-09-06 10:50:14,259876559,21,3618004291,2019-04-11 10:50:58,2019-04-11 11:36:03,2019-03-16 08:14:56,Si,45.4841409,9.2349246,VIA PACINI G. 68,20131,1 - OLGETTINA,2571.0,250.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,6,0.5325168090955166
407,407,3618004294,263451,15207484,1,2,2019-09-06 09:01:23,2019-09-06 09:01:17,259785406,21,3618004294,2019-04-11 11:32:52,2019-04-11 12:02:57,2019-03-16 08:24:33,Si,45.48318486365244,9.231379196920898,VIA PACINI G. 39,20131,1 - OLGETTINA,2571.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,6,0.2314827420649739
408,408,3618004295,263761,15205929,4,1,2019-09-06 08:42:11,2019-09-06 08:42:07,259771324,21,3618004295,2019-04-11 09:13:46,2019-04-11 11:44:16,2019-03-16 08:06:31,Si,45.48331235331595,9.232824043513574,VIA PACINI G. 54,20131,1 - OLGETTINA,2571.0,85.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,8,6,0.39628468703548514
409,409,3618004301,264420,15195008,4,1,2019-09-06 05:46:44,2019-09-06 05:31:42,259641409,21,3618004301,2019-02-10 07:17:08,2019-02-10 15:14:34,2019-03-16 10:57:43,Si,45.481456099999996,9.2342674,VIA GROSSICH ANTONIO 8,20131,1 - OLGETTINA,2576.0,20.0,22 - CITTA' STUDI - LAMBRATE,ANOMALIA TX,1,20190906,5,6,0.3854940681952203
410,410,3618004309,264690,15198100,4,1,2019-09-06 06:56:05,2019-09-06 06:40:34,259688742,21,3618004309,2019-04-11 10:22:28,2019-04-11 11:52:50,2019-03-16 07:46:15,Si,45.48106311474062,9.22629655457638,VIA AMPERE ANDREA MARIA 15,20131,1 - OLGETTINA,2428.0,60.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,6,1,0.6155277251741854
411,411,3618004315,265273,15216292,4,2,2019-09-06 10:58:46,2019-09-06 10:58:42,259871808,21,3618004315,2019-04-11 11:15:25,2019-04-11 11:30:25,2019-03-16 09:52:38,Si,45.480777818468454,9.229824643846996,VIA PONZIO GIUSEPPE 35,20133,1 - OLGETTINA,2585.0,40.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,1,0.24661408968404547
412,412,3618004317,265844,15202043,4,1,2019-09-06 07:53:10,2019-09-06 07:38:04,259735083,21,3618004317,2019-04-11 10:25:49,2019-04-11 11:50:34,2019-03-16 10:42:46,Si,45.4828297,9.2353867,VIA BERUTO CESARE 27,20131,1 - OLGETTINA,2586.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,6,0.45729662628464113
413,413,3618004319,266512,15209993,4,2,2019-09-06 09:28:15,2019-09-06 09:28:12,259805235,21,3618004319,2019-09-19 07:33:15,2019-09-19 12:28:54,2019-03-16 10:23:04,Si,45.4821777,9.2300649,VIA PONZIO GIUSEPPE 82,20133,1 - OLGETTINA,2585.0,25.0,22 - CITTA' STUDI - LAMBRATE,ANOMALIA TX,1,20190906,9,6,-0.08958101471070308
414,414,3618004320,266592,15202120,0,2,2019-09-06 07:54:04,2019-09-06 07:53:58,259735736,21,3618004320,2019-04-11 11:53:16,2019-04-11 11:53:16,2019-03-16 10:14:06,Si,45.479641104444134,9.23010443011367,VIA PONZIO GIUSEPPE 31,20133,1 - OLGETTINA,2585.0,30.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,7,1,0.28781128383079085
415,415,3618004324,266941,15216001,4,1,2019-09-06 10:54:32,2019-09-06 10:54:27,259868692,21,3618004324,2019-04-11 09:18:07,2019-04-11 10:25:39,2019-03-16 09:49:40,Si,45.48143239826018,9.229741153633881,VIA PONZIO GIUSEPPE 75,20133,1 - OLGETTINA,2585.0,5.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,10,1,0.20127933436370699
416,416,3618004327,267162,15212021,4,1,2019-09-06 09:52:17,2019-09-06 09:52:15,259822975,21,3618004327,2019-04-11 11:53:56,2019-04-11 11:53:56,2019-03-16 08:17:01,Si,45.484053499999995,9.234628599999999,VIA PACINI G. 66,20131,1 - OLGETTINA,2571.0,250.0,22 - CITTA' STUDI - LAMBRATE,,1,20190906,9,6,0.5376637967074186
417,417,3618004564,267848,15214772,4,1,2019-09-06 10:36:13,2019-09-06 10:21:11,259855241,21,3618004564,2019-02-11 06:05:12,2019-02-11 06:05:12,2018-11-29 08:45:59,Si,45.519520896368654,9.226606699932518,VIALE MONZA 4,20126,1 - OLGETTINA,2274.0,140.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,3,0.6432896750547795
418,418,3618004915,268598,15214646,4,1,2019-09-06 10:34:29,2019-09-06 10:19:28,259853969,21,3618004915,2019-04-11 10:10:12,2019-04-11 11:36:14,2019-05-03 10:28:24,Si,45.497883100073786,9.223541610817165,VIA FONSECA PIMENTEL ELEONORA 4,20127,1 - OLGETTINA,2325.0,12.0,20 - PADOVA - ADRIANO,,1,20190906,10,15,0.2224914100621663
419,419,3618004941,269376,15201457,4,2,2019-09-06 07:45:19,2019-09-06 07:45:18,259729228,21,3618004941,2019-04-11 10:30:27,2019-04-11 11:45:42,2019-05-03 07:21:44,Si,45.49310488830356,9.220058578681916,VIA TERMOPILI 14,20127,1 - OLGETTINA,2297.0,5.0,9 - CENTRALE - LORETO,,1,20190906,7,7,0.5621964967680045
420,420,3618004944,269689,15215125,4,1,2019-09-06 10:41:25,2019-09-06 10:26:24,259859077,21,3618004944,2019-01-11 09:27:40,2019-04-11 11:43:08,2019-05-03 08:35:33,Si,45.497603067647475,9.225365597801556,PIAZZALE GOVERNO PROVVISORIO 5,20127,1 - OLGETTINA,2331.0,10.0,20 - PADOVA - ADRIANO,,1,20190906,10,15,0.24218603672122507
421,421,3618004945,269836,15210406,4,1,2019-09-06 09:32:12,2019-09-06 09:22:07,259808138,21,3618004945,2019-02-11 12:48:49,2019-04-11 12:03:44,2019-03-15 10:27:41,Si,45.48680739036818,9.246135786755527,VIA ROMBON,20134,1 - OLGETTINA,2659.0,95.0,21 - PARCO LAMBRO - CIMIANO,,1,20190906,9,11,0.3696051441185228
422,422,3618004952,270396,15214792,4,2,2019-09-06 10:36:35,2019-09-06 10:36:29,259855468,21,3618004952,2019-01-11 13:35:01,2019-04-11 11:34:39,2019-05-03 09:00:37,Si,45.49785634557767,9.229330630009713,VIA CAVEZZALI FRANCESCO 16,20127,1 - OLGETTINA,2335.0,5.0,20 - PADOVA - ADRIANO,,1,20190906,10,15,0.19886318687539078
423,423,3718005440,271615,15214941,4,1,2019-09-06 10:38:42,2019-09-06 10:23:37,259857016,21,3718005440,2019-04-11 09:25:09,2019-04-11 11:10:29,2019-02-28 09:00:59,Si,45.469329720818656,9.21705238862205,VIALE DEI MILLE 51,20129,1 - OLGETTINA,3115.0,4.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,8,0.6646463172734466
424,424,3718005450,272408,15212897,4,2,2019-09-06 10:06:30,2019-09-06 10:06:27,259833411,21,3718005450,2019-04-11 09:07:44,2019-04-11 11:53:14,2019-02-21 09:14:13,Si,45.48743272939228,9.209085382329251,VIA SOPERGA 14/A,20127,1 - OLGETTINA,2262.0,25.0,9 - CENTRALE - LORETO,,1,20190906,10,5,0.27633604592672517
425,425,3718005455,273163,15214409,4,1,2019-09-06 10:31:00,2019-09-06 10:30:59,259851392,21,3718005455,2019-04-11 09:06:25,2019-04-11 12:02:32,2019-02-28 09:25:35,Si,45.470875494207505,9.218806678976533,VIA MODENA GUSTAVO 10,20129,1 - OLGETTINA,3122.0,6.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,10,8,0.5759708686598886
426,426,3718005462,274385,15203835,4,1,2019-09-06 08:15:43,2019-09-06 08:06:40,259751814,21,3718005462,2019-10-29 10:17:32,2019-04-11 11:47:57,2019-02-28 09:09:54,Si,45.47006105100582,9.21590177435985,VIA UBERTI GIULIO 15,20129,1 - OLGETTINA,3121.0,3.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,8,0.6527794083298071
427,427,3718005463,274541,15206305,4,1,2019-09-06 08:47:35,2019-09-06 08:32:32,259775315,21,3718005463,2019-04-11 10:49:33,2019-04-11 11:49:45,2019-02-18 07:40:13,Si,45.5140096291549,9.22135950141319,VIA GILARDI EDOARDO 12,20126,1 - OLGETTINA,2619.0,5.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,8,3,0.4703463905348452
428,428,3718005466,275029,15195842,4,1,2019-09-06 06:04:03,2019-09-06 06:03:58,259654082,21,3718005466,2019-03-11 12:47:40,2019-04-11 12:02:26,2019-02-16 08:25:38,Si,45.523005,9.1916255,VIA ANTONIO DA SALUZZO,20162,1 - OLGETTINA,1608.0,15.0,17 - NIGUARDA - PARCO NORD,,1,20190906,6,12,0.6068754777870364
429,429,3718005469,275277,15205863,4,1,2019-09-06 08:41:19,2019-09-06 08:41:17,259770664,21,3718005469,2019-04-11 09:42:38,2019-04-11 11:43:03,2019-02-28 07:35:10,Si,45.468277169796075,9.214667887235462,VIA CASTEL MORRONE 1/A,20129,1 - OLGETTINA,3185.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,8,0.561302326298018
430,430,3718005480,276916,15214049,4,1,2019-09-06 10:25:11,2019-09-06 10:10:08,259847163,21,3718005480,2019-04-11 11:42:41,2019-04-11 11:57:41,2019-02-20 09:44:52,Si,45.520181,9.2182926,VIA CHIESE,20126,1 - OLGETTINA,1627.0,20.0,18 - BICOCCA - GRECO,,1,20190906,10,3,0.12249651180022104
431,431,3718005482,277265,15215782,4,1,2019-09-06 10:51:28,2019-09-06 10:36:23,259866427,21,3718005482,2019-03-11 07:09:23,2019-04-11 11:40:42,2019-02-16 09:44:55,Si,45.5138691,9.2173295,VIA BREDA ERNESTO 84,20126,1 - OLGETTINA,2342.0,180.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,3,0.17050976655431466
432,432,3718005485,277838,15200679,4,1,2019-09-06 07:33:38,2019-09-06 07:18:36,259720475,21,3718005485,2019-04-11 09:18:47,2019-04-11 12:00:04,2019-02-16 10:59:04,Si,45.512194,9.2205993,VIA RUCELLAI BERNARDO 23,20126,1 - OLGETTINA,2345.0,20.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,7,3,0.30744029376883397
433,433,3718005489,278165,15214141,4,1,2019-09-06 10:26:41,2019-09-06 10:26:37,259848274,21,3718005489,2019-04-11 09:20:41,2019-04-11 11:58:34,2019-02-21 09:20:52,Si,45.486862410315936,9.208360775955613,VIA SOPERGA 7,20127,1 - OLGETTINA,2262.0,25.0,9 - CENTRALE - LORETO,,1,20190906,10,5,0.16774621939180603
434,434,3718005493,278895,15216920,4,1,2019-09-06 11:08:35,2019-09-06 10:53:33,259878993,21,3718005493,2019-04-11 10:10:00,2019-04-11 11:40:17,2019-02-21 09:01:24,Si,45.51831650444122,9.220815400753507,VIA BREDA ERNESTO 146,20126,1 - OLGETTINA,2342.0,45.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,3,0.459276884332033
435,435,3718005494,279213,15205836,4,2,2019-09-06 08:41:01,2019-09-06 08:25:55,259770377,21,3718005494,2019-01-11 14:38:49,2019-04-11 11:38:24,2019-02-28 10:01:25,Si,45.468703446689176,9.21463343868936,VIA CASTEL MORRONE 1,20129,1 - OLGETTINA,3185.0,1.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,8,0.5708069506867718
436,436,3718005495,279349,15214634,4,1,2019-09-06 10:34:22,2019-09-06 10:34:20,259853882,21,3718005495,2019-04-11 09:50:53,2019-04-11 11:36:08,2019-02-23 09:27:15,Si,45.48557840256253,9.209579297661547,PIAZZA CAIAZZO 1,20124,1 - OLGETTINA,2259.0,5.0,9 - CENTRALE - LORETO,,1,20190906,10,5,0.38477133503119315
437,437,3718005497,279607,15215781,3,1,2019-09-06 10:51:27,2019-09-06 10:36:23,259866419,21,3718005497,2019-04-11 11:38:07,2019-04-11 11:53:07,2019-02-13 08:43:32,Si,45.49630257907713,9.198271970629094,VIA BERSEZIO VITTORIO 2,20125,1 - OLGETTINA,1357.0,10.0,11 - MACIACHINI - BOVISA - DERGANO,,1,20190906,10,0,0.16359725911393092
438,438,3718005498,279926,15214907,4,1,2019-09-06 10:38:10,2019-09-06 10:38:08,259856665,21,3718005498,2019-04-11 09:24:19,2019-04-11 11:39:39,2019-02-18 08:01:34,Si,45.51415899366785,9.22448449762453,VIA MATTEI GIANFRANCO,20126,1 - OLGETTINA,2632.0,5.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,3,0.5665754281951574
439,439,3718005500,280152,15209999,4,1,2019-09-06 09:28:21,2019-09-06 09:13:16,259805276,21,3718005500,2019-10-22 10:29:09,2019-04-11 11:59:54,2019-02-21 08:52:07,Si,45.521344194366606,9.222067047650851,VIA SANT UGUZZONE,20126,1 - OLGETTINA,2448.0,15.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,9,3,0.4375434868867868
440,440,3718005503,280809,15204077,4,1,2019-09-06 08:18:34,2019-09-06 08:18:32,259753975,21,3718005503,2019-10-30 10:15:41,2019-04-11 11:46:08,2019-02-20 10:06:35,Si,45.5215385,9.214422099999998,PIAZZA FRANCO BRAMBILLA,20126,1 - OLGETTINA,1798.0,5.0,18 - BICOCCA - GRECO,,1,20190906,8,2,0.37017569751721136
441,441,3718005506,281133,15213391,4,1,2019-09-06 10:14:25,2019-09-06 10:14:25,259839317,21,3718005506,2019-04-11 09:19:30,2019-04-11 11:46:04,2019-02-18 10:38:17,Si,45.49977482973467,9.21986814773436,VIA CHIOGGIA 2,20125,1 - OLGETTINA,2317.0,10.0,20 - PADOVA - ADRIANO,,1,20190906,10,15,0.3083496956392775
442,442,3718005507,281444,15201505,4,2,2019-09-06 07:46:04,2019-09-06 07:31:02,259729779,21,3718005507,2019-04-11 09:17:14,2019-04-11 11:47:43,2019-02-16 09:07:03,Si,45.5152588,9.2083015,VIALE SARCA,20126,1 - OLGETTINA,1427.0,416.0,18 - BICOCCA - GRECO,,1,20190906,7,2,0.511722369540603
443,443,3718005511,282647,15201253,4,2,2019-09-06 07:42:34,2019-09-06 07:27:33,259727193,21,3718005511,2019-04-11 11:25:17,2019-04-11 11:40:17,2019-02-21 08:38:06,Si,45.525810429137,9.21436197377011,VIALE SARCA,20126,1 - OLGETTINA,1427.0,145.0,18 - BICOCCA - GRECO,,1,20190906,7,2,0.3682301705541688
444,444,3718005518,283744,15214652,4,1,2019-09-06 10:34:36,2019-09-06 10:19:31,259854011,21,3718005518,2019-04-11 10:34:46,2019-04-11 11:34:59,2019-02-21 09:36:31,Si,45.51816278886588,9.22489780576086,VIA BRUNICO 47,20126,1 - OLGETTINA,2445.0,11.0,19 - GORLA - VILLA SAN GIOVANNI,,1,20190906,10,3,0.6583336013918863
445,445,3718005519,283917,15200849,4,2,2019-09-06 07:36:15,2019-09-06 07:21:10,259722431,21,3718005519,2019-04-11 01:06:23,2019-04-11 12:04:08,2019-02-20 09:54:55,Si,45.522869420319964,9.216526928707024,VIA ANSALDO GIOVANNI 10,20126,1 - OLGETTINA,1781.0,10.0,18 - BICOCCA - GRECO,,1,20190906,7,2,0.17520967497156276
446,446,3718005521,284297,15206140,4,1,2019-09-06 08:45:24,2019-09-06 08:30:19,259773655,21,3718005521,2019-04-11 10:16:49,2019-04-11 11:47:05,2019-02-23 08:35:46,Si,45.484506248697926,9.209890311608774,VIA GAFFURIO FRANCHINO 11,20124,1 - OLGETTINA,2138.0,2.0,2 - PORTA VENEZIA - BUENOS AIRES,,1,20190906,8,5,0.4388839765690877
447,447,3718005522,284545,15211389,4,1,2019-09-06 09:43:19,2019-09-06 09:28:16,259816435,21,3718005522,2019-04-11 11:45:20,2019-04-11 11:45:20,2019-02-20 10:05:34,Si,45.521282,9.214666099999999,VIA VON HAYEK FRIEDRICH 60,20126,1 - OLGETTINA,1768.0,437.0,18 - BICOCCA - GRECO,,1,20190906,9,2,0.34600460395451654
448,448,3718005524,285157,15190594,4,1,2019-09-06 03:16:18,2019-09-06 03:16:18,259528913,21,3718005524,2019-04-11 11:34:11,2019-04-11 11:49:11,2019-02-23 08:41:33,Si,45.48013560499022,9.204163889779919,VIA SETTEMBRINI LUIGI 5,20124,1 - OLGETTINA,2127.0,1.0,9 - CENTRALE - LORETO,,1,20190906,3,10,0.061993056079132934
449,449,3718005525,285498,15191025,4,1,2019-09-06 03:42:59,2019-09-06 03:27:53,259548808,21,3718005525,2019-04-11 10:26:27,2019-04-11 11:41:37,2019-02-20 10:04:06,Si,45.5223826,9.214229199999998,VIA VON HAYEK FRIEDRICH,20126,1 - OLGETTINA,1768.0,429.0,18 - BICOCCA - GRECO,,1,20190906,3,2,0.3902162106061395
450,450,3718005531,287169,15213689,3,1,2019-09-06 10:19:19,2019-09-06 10:04:16,259842918,21,3718005531,2019-04-11 09:06:04,2019-04-11 11:51:41,2019-02-19 07:41:38,Si,45.49591013117882,9.21029204974684,VIA ZURETTI GIANFRANCO 2,20125,1 - OLGETTINA,1216.0,40.0,18 - BICOCCA - GRECO,,1,20190906,10,18,0.5022998365318563
451,451,3718005534,287832,15206376,4,1,2019-09-06 08:48:33,2019-09-06 08:48:30,259776050,21,3718005534,2019-03-10 13:19:36,2019-03-10 16:50:10,2019-02-28 09:13:01,Si,45.47076049924037,9.215839909434864,VIA UBERTI GIULIO 24,20129,1 - OLGETTINA,3121.0,3.0,2 - PORTA VENEZIA - BUENOS AIRES,ANOMALIA TX,1,20190906,8,8,0.6538583272337516
